path,relative_path,group,filename,extension,width,height,orientation,megapixels,entropy,contrast,luminance,bytes
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1383.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1383.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1383.JPG,.jpg,6000,4000,landscape,24.0,7.687,70.303,137.547,8891870
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1388.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1388.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1388.JPG,.jpg,6000,4000,landscape,24.0,6.859,33.547,157.594,11959292
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1391.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1391.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1391.JPG,.jpg,6000,4000,landscape,24.0,7.799,65.385,140.036,9151870
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1392.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1392.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1392.JPG,.jpg,6000,4000,landscape,24.0,7.797,68.12,141.561,9021613
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1400.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1400.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1400.JPG,.jpg,6000,4000,landscape,24.0,7.397,73.97,167.649,7470144
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1402.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1402.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1402.JPG,.jpg,4000,6000,portrait,24.0,7.519,67.402,148.088,8958706
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1403.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1403.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1403.JPG,.jpg,6000,4000,landscape,24.0,7.562,53.873,158.625,8367810
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1405.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1405.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1405.JPG,.jpg,6000,4000,landscape,24.0,7.756,64.056,137.77,9242103
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1406.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1406.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1406.JPG,.jpg,6000,4000,landscape,24.0,7.584,59.329,162.917,8598047
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1407.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1407.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1407.JPG,.jpg,6000,4000,landscape,24.0,7.332,76.052,133.51,7383781
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1408.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1408.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1408.JPG,.jpg,4000,6000,portrait,24.0,7.35,77.378,158.336,8404531
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1413.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1413.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1413.JPG,.jpg,6000,4000,landscape,24.0,6.359,85.514,128.448,6791377
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1419.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1419.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1419.JPG,.jpg,6000,4000,landscape,24.0,6.137,95.334,156.534,5162328
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1438.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1438.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1438.JPG,.jpg,6000,4000,landscape,24.0,7.183,58.842,157.737,14112380
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1439.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1439.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1439.JPG,.jpg,6000,4000,landscape,24.0,7.164,58.797,159.521,14065886
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1441.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1441.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1441.JPG,.jpg,6000,4000,landscape,24.0,7.231,64.664,159.319,12079526
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1446.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1446.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1446.JPG,.jpg,6000,4000,landscape,24.0,7.18,59.742,154.387,11239168
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1459.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1459.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1459.JPG,.jpg,6000,4000,landscape,24.0,7.704,59.353,108.731,9733511
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1461.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1461.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1461.JPG,.jpg,6000,4000,landscape,24.0,7.759,62.621,129.802,9531773
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1467.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1467.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1467.JPG,.jpg,6000,4000,landscape,24.0,7.842,74.296,127.471,9219105
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1468.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1468.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1468.JPG,.jpg,4000,6000,portrait,24.0,7.732,82.731,117.145,8667305
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1475.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1475.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1475.JPG,.jpg,6000,4000,landscape,24.0,6.96,79.89,169.776,7086559
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1478.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1478.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1478.JPG,.jpg,4000,6000,portrait,24.0,6.871,73.027,171.794,7325711
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1480.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1480.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1480.JPG,.jpg,6000,4000,landscape,24.0,7.134,64.964,173.098,7234615
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1482.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1482.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1482.JPG,.jpg,6000,4000,landscape,24.0,7.393,67.21,164.649,7638197
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1490.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1490.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1490.JPG,.jpg,6000,4000,landscape,24.0,7.181,67.558,176.364,6859527
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1491.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1491.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1491.JPG,.jpg,6000,4000,landscape,24.0,7.305,72.089,162.786,6711414
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1493.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1493.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1493.JPG,.jpg,6000,4000,landscape,24.0,7.285,74.812,170.769,6939012
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1494.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1494.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1494.JPG,.jpg,6000,4000,landscape,24.0,7.239,71.915,178.906,6811410
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1497.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1497.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1497.JPG,.jpg,6000,4000,landscape,24.0,6.933,78.114,178.748,6735228
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1501.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1501.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1501.JPG,.jpg,6000,4000,landscape,24.0,6.673,82.39,178.947,6611265
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1507.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1507.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1507.JPG,.jpg,6000,4000,landscape,24.0,6.656,75.288,186.134,5769067
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1516.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1516.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1516.JPG,.jpg,6000,4000,landscape,24.0,7.044,67.958,183.356,6248358
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1518.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1518.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1518.JPG,.jpg,6000,4000,landscape,24.0,7.408,71.457,167.978,7417810
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1520.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1520.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1520.JPG,.jpg,6000,4000,landscape,24.0,7.153,66.773,172.176,6834055
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1522.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1522.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1522.JPG,.jpg,6000,4000,landscape,24.0,7.051,64.403,182.727,6711200
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1523.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1523.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1523.JPG,.jpg,6000,4000,landscape,24.0,7.344,66.316,170.649,7132297
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1556.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1556.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1556.JPG,.jpg,6000,4000,landscape,24.0,7.552,77.418,152.833,8435418
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1557.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1557.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1557.JPG,.jpg,6000,4000,landscape,24.0,7.569,78.765,147.979,8288523
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1558.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1558.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1558.JPG,.jpg,4000,6000,portrait,24.0,7.646,65.35,164.884,8685484
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1560.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1560.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1560.JPG,.jpg,4000,6000,portrait,24.0,7.674,64.453,153.166,8758431
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1564.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1564.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1564.JPG,.jpg,6000,4000,landscape,24.0,7.686,71.583,140.152,7865817
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1588.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1588.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1588.JPG,.jpg,6000,4000,landscape,24.0,7.606,67.146,133.274,7856522
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1591.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1591.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1591.JPG,.jpg,6000,4000,landscape,24.0,6.92,74.368,148.1,6575448
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1595.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1595.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1595.JPG,.jpg,6000,4000,landscape,24.0,7.553,71.143,130.903,6878043
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1611.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1611.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1611.JPG,.jpg,6000,4000,landscape,24.0,7.623,80.499,151.625,7241530
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1619.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1619.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1619.JPG,.jpg,6000,4000,landscape,24.0,7.529,51.246,147.536,8050481
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1621.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1621.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1621.JPG,.jpg,6000,4000,landscape,24.0,6.991,61.208,160.366,7424752
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1622.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1622.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1622.JPG,.jpg,4000,6000,portrait,24.0,7.354,76.953,143.795,7489529
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1625.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1625.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1625.JPG,.jpg,6000,4000,landscape,24.0,6.574,82.285,183.997,6169958
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1626.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1626.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1626.JPG,.jpg,6000,4000,landscape,24.0,6.607,86.252,179.777,6213796
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1627.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1627.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1627.JPG,.jpg,6000,4000,landscape,24.0,6.635,83.154,181.723,6153775
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1631.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1631.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1631.JPG,.jpg,6000,4000,landscape,24.0,6.503,87.996,181.427,6599022
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1632.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1632.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1632.JPG,.jpg,6000,4000,landscape,24.0,6.467,91.079,178.649,6762197
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1633.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1633.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1633.JPG,.jpg,4000,6000,portrait,24.0,5.806,99.291,171.644,6089467
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1637.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1637.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1637.JPG,.jpg,4000,6000,portrait,24.0,5.884,93.766,180.676,7688915
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1638.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1638.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1638.JPG,.jpg,4000,6000,portrait,24.0,5.929,92.303,182.588,7552272
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1642.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1642.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1642.JPG,.jpg,6000,4000,landscape,24.0,6.423,90.664,180.031,7573197
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1651.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1651.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1651.JPG,.jpg,6000,4000,landscape,24.0,7.817,66.479,137.629,9390280
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1652.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1652.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1652.JPG,.jpg,6000,4000,landscape,24.0,7.748,71.626,133.312,9796515
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1653.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1653.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1653.JPG,.jpg,6000,4000,landscape,24.0,7.723,60.825,148.92,9231547
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1666.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1666.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1666.JPG,.jpg,6000,4000,landscape,24.0,5.748,83.765,195.221,5366790
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1668.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1668.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1668.JPG,.jpg,6000,4000,landscape,24.0,5.358,83.734,195.513,5264125
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1675.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1675.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1675.JPG,.jpg,6000,4000,landscape,24.0,5.569,77.623,196.56,5791121
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1679.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1679.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1679.JPG,.jpg,6000,4000,landscape,24.0,6.15,72.635,180.704,7324822
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1684.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1684.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1684.JPG,.jpg,6000,4000,landscape,24.0,7.605,63.941,113.01,10640066
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1687.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1687.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1687.JPG,.jpg,6000,4000,landscape,24.0,6.706,84.031,138.199,7688824
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1689.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1689.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1689.JPG,.jpg,6000,4000,landscape,24.0,7.415,61.689,166.465,8016644
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1691.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1691.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1691.JPG,.jpg,6000,4000,landscape,24.0,7.166,54.882,178.353,7732361
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1702.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1702.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1702.JPG,.jpg,6000,4000,landscape,24.0,7.658,70.388,106.365,9514558
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1724.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1724.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1724.JPG,.jpg,6000,4000,landscape,24.0,7.69,79.299,151.11,8214964
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1927.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1927.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1927.JPG,.jpg,4000,6000,portrait,24.0,7.609,57.121,163.233,11116391
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1928.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1928.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1928.JPG,.jpg,4000,6000,portrait,24.0,7.526,58.241,173.344,9873549
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1929.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1929.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1929.JPG,.jpg,4000,6000,portrait,24.0,7.505,60.145,173.486,9628338
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1930.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1930.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1930.JPG,.jpg,4000,6000,portrait,24.0,7.57,60.006,156.688,9826273
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1933.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1933.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1933.JPG,.jpg,4000,6000,portrait,24.0,7.546,60.702,150.098,10049754
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1934.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1934.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1934.JPG,.jpg,6000,4000,landscape,24.0,7.572,58.964,168.997,9764048
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1942.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1942.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1942.JPG,.jpg,6000,4000,landscape,24.0,7.392,67.033,167.227,8297611
C:\Users\seong\OneDrive\Desktop\2025\2025 유스비전투어 사진\5. 준식카메라\개인사진\DSC_1943.JPG,2025/2025 유스비전투어 사진/5. 준식카메라/개인사진/DSC_1943.JPG,2025 / 유스비전투어 / 준식카메라 / 개인사진,DSC_1943.JPG,.jpg,6000,4000,landscape,24.0,7.33,67.718,170.384,7992078
